User Id;Username;Comment Text;Calon Pasangan ;sentimen 
2979799094;pasukanrambutputih;@pluviophilegurlzz_ Kau yang Buzzerrr Penjilat;https://www.instagram.com/pasukanrambutputih;Negatif 
5603053364;yudasuparsana_p;@uchiha.sasukeeeeeee gak ada urusannya, itu kan soal etik saja, bukan pelanggaran hukum. Lagian AU msh sbg hakim MK skrg, cuma diberhentikan sbg Ketua saja. Putusan etik ataupun pidana sekalipun bagi seorang hakim MK tdk bisa mengubah putusan MK sblmnya yg final dan mengikat. Contoh dulu Ketua MK Akil Mochtar dan Hakim MK Patrialis Akbar, bukan cuma kena etik, tp jg ditangkap KPK dan dipidana korupsi/suap. Apakah membuat putusannya kemudian cacat hukum? Tidak kan? Krn putusan MK bukan 1 org yg menentukan, tapi 9 org. Ketua MKMK yg memimpin sidang etik dan pemberhentian AU pun menyatakan putusan MK tsb tetap sah, dan pencalonan Gibran jg sah dan final. Udahlah, gak usah berisik terus soal cacat hukum segala, kalau mmg ketakutan dgn majunya gibran jagoanmu bakal kalah, kibarkan bendera putih aja. Menyerah juga terhormat kok.. ????;https://www.instagram.com/yudasuparsana_p;Netral
11818595528;iqbll_97;@sultantegar_ skip;https://www.instagram.com/iqbll_97;Netral
5909794036;setia_euzr;Prabowo Subianto presiden ??;Prabowo-Gibran ;positif
5603053364;yudasuparsana_p;@sultantegar_ ogah ah, sekutu kadrun;https://www.instagram.com/yudasuparsana_p;Negatif 
3673790354;adryaansh;Dede inoen 2024??????;https://www.instagram.com/adryaansh;Negatif 
25041330080;warsowaluyo;????????;https://www.instagram.com/warsowaluyo;Negatif 
717816973;bella_citra4;@ary_prasetiyo sukaaa sama yg begini ??????;https://www.instagram.com/bella_citra4;Negatif 
2096191928;ilham_adi_pamungkas;Sesuai prediksi lord Rangga Sunda Empire.;https://www.instagram.com/ilham_adi_pamungkas;Negatif 
1688997610;tri3_h;Hore Nepotisme ternyata masih ada dan dilegalkan di negeri wakanda;https://www.instagram.com/tri3_h;Negatif 
10169116820;rukmansobari18;@baguszayn keren pendukung pa prabowo pada loyal loyal salut;Prabowo-Gibran ;positif
1503472107;ayah___caca;@ervanerdian nulis jumlah penduduk ajah salah kok mau njabarin data.. Gibran dipilih rakyat jd walkot solo bkn pnunjukan oleh bapake .. Itu artinya apa ? Ya rakyat percaya dia.. Perbandingan kok antara walkot sama RT ?????? RT cm bbrp KK coba maju RW blm temtu jd juga ????.. Benerin dl tuh jumlah penduduk bru komen.. Toh klo gibran ga jd yg diuntungkan jg sapa .. Ya para pemimpin kota atau kabupten yg usianya blm 40 dimana mrk bs maju dlm pilpres periode berikutnya yg artinya PEMUDA BISA IKUT NYALON PILPRES meskipun hrs melewati pilihan walkot atau pilbup dl ...;Prabowo-Gibran ;positif
1901245864;laurenssamosir;"Jika kau dengan sadar sesadar-sadarnya mengkhianati partaimu dengan alasan apapun, maka ingatlah bahwa suatu saat kaupun pasti mengkhianati partai barumu. PENGKHIANAT tetaplah PENGKHIANAT. Partai barumu pasti menyadari sikapmu itu tetapi demi kepentingan partai barumu itu, untuk sementara mereka pura-pura menerimamu dengan segala puja-puji. Akan tetapi camkanlah di dalam batok kepalamu bahwa elit partai barumu itu pasti akan membalbali dan menyingkirkan kau secara tak beradab seperti kau memperlakukan partai lamamu yang penuh jasa kepadamu. Camkan juga bahwa ALAM dan LANGITPUN tidak akan mau menerimamu.

Sikap dan perilaku mengkhianat adalah penyakit moral bawaan dari rahim ibu. Maka tunggulah karmamu pasti datang lambat atau cepat.";https://www.instagram.com/laurenssamosir;Negatif 
2533089210;its.sfr_;@hendrasupriatna594 buzzer wkwk;https://www.instagram.com/its.sfr_;Negatif 
1769482614;javisatria;"Ko isu yang dulu dibahas pendukung jokowi soal 
1. Pelanggaran Ham
2. Nanti siapa ibu negaranya
Sudah tidak ada lagi ya?";https://www.instagram.com/javisatria;Negatif 
1422260644;musthofa_kamal89;@baguszayn org fanatik ya begini, jelas nepotisme depan mata masih dibela, ketua MKnya jelas dipecat masih dibela ??;https://www.instagram.com/musthofa_kamal89;Netral
2533089210;its.sfr_;@reniagustinae buzzer yaaa;https://www.instagram.com/its.sfr_;Negatif 
3719765924;bezaleel6535;@chrizferlina 98, anies masih di UGM;Anies-Muhaimin;Negatif 
15455075018;siswanto6981;Alhamdulillah.... Aku adalah Gibran;Prabowo-Gibran ;Positif
5043957289;andrenurefendi;Siapapun presiden nya ga ngaruh ??;https://www.instagram.com/andrenurefendi;Netral
1569062365;na.iceee;@ach_hariyadi bener. rakyat Indonesia masih gampang kehasut dan kebawa arus isu isu yg ada. ga di telaah dan di cari tau dulu. apa yg diliat langsung ditelan mentah mentah.;https://www.instagram.com/na.iceee;Netral
2196797935;ozi.swan;terserah mau pilih yang mana,yang jelas jangan cuma pilih gegara menang gimick apalagi sampai menghalalkan segala cara buat maju ??;https://www.instagram.com/ozi.swan;Netral
1569062365;na.iceee;Pada gampang kehasut dan kebawa arus banget ya masyarakat Indonesia ?? berita yg ada langsung di telan mentah mentah. Ga dicari tau, diselidiki dan di telaah lagi berita nya. Ngeliat masyarakat Indonesia yg gampang kebawa arus, kayak liat petani bebek mengarahkan bebek bebek nya buat kemana aja yg si petani bebek mau;https://www.instagram.com/na.iceee;Netral
30969757872;irfanwl_;PRABOWO-GIBRAN;Prabowo-Gibran ;positif
1321127175;eyi_djasmin;Saatnya Prabowo 2024?;Prabowo-Gibran ;Positif
2280518748;blfnbb8991;@sultantegar_ OGAH CUIH;https://www.instagram.com/blfnbb8991;Negatif 
394621186;shellafebriyanihidayat;@baguszayn salahnya dia pake jalur paman bukan jalur prestasi bang, ibaratnya masuk sekolah bukan karena prestasinya tapi karena ahsudahlah wkwkwk, gue sih enggak pro kemana-mana ya, cuma disayangkan aja gitu??;https://www.instagram.com/shellafebriyanihidayat;Netral
7018515669;badrian_97;Tiada yg lain, anis pemersatu bangsa??;Anies-Muhaimin;Positif
57280574039;raha_official_19;"@lubis_andry dalam wawancaranya prof yuzril mengatakan ada kececatan hukum yg serius pada putusan MK mengenai batas usia capres dan cawapres, yg ngomong itu ketua parati koalisi prabowo dan prof yuzril notabennya adalah pengacara jokowi saat sengketa pilpres 2014.... pernyataan itu juga dikiatkan oleh prof mahfud, hakim yg punya konflik kepentingan tak boleh putuskan perkara.... dan saya sebagai rakyat menyimpulkan bahwa putusan itu adalah kejahatan yg luar biasa, orang jahat bisa dikatakan bajingan... dan mereka yg membuat jahat pada konstitusi pantas dikatakan bajingan konstitusi.... ya itu junjunganlu, kasian pak prabowo kotor hanya gara"" wakilnya ??";https://www.instagram.com/raha_official_19;Negatif 
1573196449;ariramdhaniadha;@guardiian_angel wahhh masa iya sih ??;https://www.instagram.com/ariramdhaniadha;Netral
3434952347;vincentia_ratnawati;@kak_chand77 mimpi;https://www.instagram.com/vincentia_ratnawati;Netral
38114425944;baronbadung;Apakah Indonesia akan sama nasib nya seperti jawa tengah yang mengalami miskin ekstrim;https://www.instagram.com/baronbadung;Negatif 
38114425944;baronbadung;Utang gimana utang sama hukum yang amburadul;https://www.instagram.com/baronbadung;Negatif 
2305613131;faturrivando_;Amin, smoga pelatihan untuk vokasi diperbanyak;https://www.instagram.com/faturrivando_;Positif
2288792567;suhaidi69;Apakah visi misi y sudah diterapkan di Jateng?;https://www.instagram.com/suhaidi69;Netral
49292917436;o_pin_o;Kejelasan Nasib Guru honorer???;https://www.instagram.com/o_pin_o;Netral
51873460414;murafly_;"layak tidaknya seseorang naik jabata,bukanya di nilai dari kesuksesan beliau menjalani jabatan tersebelumnya?!apalgi dlm sektor ekonomi!
klo sektor ekonomi provinsi aja blom ada perkembangan?apalgi negara!";https://www.instagram.com/murafly_;Netral
12867345228;hilmanadiwibowo;Tidak buat PDIP;https://www.instagram.com/hilmanadiwibowo;Netral
3516273206;wahyu_khudlory;@kak_chand77  kalo mau pilih anis lihat dulu sepak terjangnya, jangan cuma liat luarnya lol;https://www.instagram.com/wahyu_khudlory;Netral
4297692532;hairularief;Aku prnah dgar2 ada yg cerita klw covid 19 buatan si mahfud md. Benar gak kawan2;https://www.instagram.com/hairularief;Negatif 
7554598242;444suebb;Ngntuk;https://www.instagram.com/444suebb;Netral
7468750698;gieyogisanjaya;Kapoksamabanteng;https://www.instagram.com/gieyogisanjaya;Negatif 
3687135344;bonardodonny;Ganjar ????????, wapresnya jg ok punya. Jangan coba2 cari pemimpin.;Ganjar-Mahfud;positif
3438629744;yunus_sutiyadharma;Anies Baswedan 2024 ??;Anies-Muhaimin;positif
37563259059;jelsyaa_arasta;Ga butuh visi misi tapi butuh improvisasi;https://www.instagram.com/jelsyaa_arasta;Netral
3429732932;ab.xtee;Antara anis ama prabowo tapi gak bakal pilih banteng??;https://www.instagram.com/ab.xtee;Netral
44485774368;tony.hudaya;NO PDI P NO ganjar no mafud biar kericuhan indonesia;https://www.instagram.com/tony.hudaya;Netral
1416397574;sabilarosad;no ganjar no pdi;https://www.instagram.com/sabilarosad;Netral
7367754396;dedyeka_87;Kalau ada visi misi naik UMR atau naik Gaji ASN pasti bnyak yg nyoblos;https://www.instagram.com/dedyeka_87;Netral
31788380446;ligassyahdan;Gak pingin tau dan gak suka dan gak pilih dia;https://www.instagram.com/ligassyahdan;Netral
45015693526;zhelitastore_gresik1;Berapa ratus tanah hektar yg di........... Gmn;https://www.instagram.com/zhelitastore_gresik1;positif
45015693526;zhelitastore_gresik1;Kalo pak prabowo+ pak mahfud udah jaminan pasti dah.. sayang banget kenapa kok komposisi nya gak pas gini. Ada yg capres nya yg buagus pol + wakil yng kontroversi terus capres yg kontroversi+ wakil yang berprestasi terakhir capres + wakil yg b aja.. rakyat bingung milih. Tapi inget temen-temen tahun lalu keliatan banget ya gimanapun presiden itu yg paling utama dlm politik, wapres kerja kalo presiden berhalangan. Jadi kalau mau milih ya utamain presiden nya dulu. Bisa search kurleb nya mereka banyak banget.. dari masalah apa aja pasti ada. Kalo aq paling inget yg dibilang gusdur disalah satu acara stasiun tv kalo pak prabowo adalah capres yg paling ikhlas bantu rakyat. Dan dari omongan gusdur yg sudah-sudah pasti juga kebeneran nya insyaallah.. ??;https://www.instagram.com/zhelitastore_gresik1;positif
45015693526;zhelitastore_gresik1;@j.gondokusumo Kalo pak prabowo+ pak mahfud udah jaminan pasti dah.. sayang banget kenapa kok komposisi nya gak pas gini. Ada yg capres nya yg buagus pol + wakil yng kontroversi terus capres yg kontroversi+ wakil yang berprestasi terakhir capres + wakil yg b aja.. rakyat bingung milih. Tapi inget temen-temen tahun lalu keliatan banget ya gimanapun presiden itu yg paling utama dlm politik, wapres kerja kalo presiden berhalangan. Jadi kalau mau milih ya utamain presiden nya dulu. Bisa search kurleb nya mereka banyak banget.. dari masalah apa aja pasti ada. Kalo aq paling inget yg dibilang gusdur disalah satu acara stasiun tv kalo pak prabowo adalah capres yg paling ikhlas bantu rakyat. Dan dari omongan gusdur yg sudah-sudah pasti juga kebeneran nya insyaallah.. ??;Prabowo-Gibran ;Negatif 
21704028099;umroh.barokah;Bismillahirrahmanirrahim inshaAllah pak Anies Rasyid Baswedan presiden RI 2024 AMIN ??????????;Anies-Muhaimin;positif
38535133042;j.gondokusumo;@zhelitastore_gresik1 ??????;https://www.instagram.com/j.gondokusumo;Netral
27754691427;soemantridoddy;Syukuri Nikmat Berkahi Rezeky dengan Berbagi Bahagia serta Sehat selalu lohJinawi;https://www.instagram.com/soemantridoddy;Netral
61901250033;kabar_sedulure;@harrypramanaputraa  kalo ngomong sesuai fakta mas......saya orang jateng;https://www.instagram.com/kabar_sedulure;Netral
1668293311;selymhazel;Visi misi nya ga bermutu,tidak ada poin untuk bayar utang negara dan mengusir tka cina ??;https://www.instagram.com/selymhazel;Negatif 
2047403324;prigel_rafael;@haya.nury justru karna udh cek makanya komen..bayangin kalo itu ahok, udh brp bulan demonya ??;https://www.instagram.com/prigel_rafael;Netral
8131969567;nda_nandaaaaa;Jadi semakin yakin pak Anis Baswedan bakal jadi presiden 2024????????;Anies-Muhaimin;positif
48297492192;ande.mares;Sebagus apapun visi misi mu sdh tercoreng ulah elit PDI-P. Dgn terpaksa ditinggalkan.;https://www.instagram.com/ande.mares;Netral
685523796;ronald_dewa_hp;Mbak itu dibalik aja pak mahfud jadiin capres ..b;https://www.instagram.com/ronald_dewa_hp;Netral
1288441757;nadhifank;Perempuan maju dan anak sejahtwra, kok perbanyak penitipan anak. Harusnya perbanyak sekolah ibu atau calon ibu. Gimana semisal kerja bisa bagi waktu. ?? duh narik akar masalabnya ga dapet ni. Solusinya melenceng.??;https://www.instagram.com/nadhifank;Negatif 
4551005070;nisralembang;????????;https://www.instagram.com/nisralembang;Netral
13475094655;eitop30;Jangan mudah terpancing sama janji visi misi. Lagi2 lihat ke orangnya, personalitinya. Gampang kok, pihat ucapanya, tindakanya, sikapnya, dari partai apa, apa yg sudah diperbuat. Tuhhh Pertamina di kelola siapa ya, partai apa yang mengelolanya dgn mengirim anak partainya. Gila, harganya;https://www.instagram.com/eitop30;Netral
59377577471;pembasmi_haters_idol;PRABOWO ,GIBRAN PRESIDEN 2024_2029??;Prabowo-Gibran ;positif
32590624275;muhlutfi61070;Saya tidak meragukan keduanya tapi saya sangat khawatir keduanya cuma boneka kehausan kekuasaan dari partai pemenang, ini hati rakyat kecil sepanjang yang saya tau mohon pertimbangannya kalau bisa punya pripacy yang pk;https://www.instagram.com/muhlutfi61070;Netral
18587633139;ayamsago18;Bakal calon presiden udah sepakat pemilu damai eeehhh kalian di bawah saling ejek. Boleh memilih calonnya tapi jangan saling mengejek, menjelek jelekkan apalagi memfitnah. Yuk Pemilu damai.;https://www.instagram.com/ayamsago18;Netral
62652057940;gatotsubroto558;Kesimpulanya janji pilgub jateng apa yg terlaksana....???;https://www.instagram.com/gatotsubroto558;Netral
273921683;rizkyfadh_;Mantap ini visi misi berbobot semua ??;https://www.instagram.com/rizkyfadh_;positif
5515060794;sandii2905;@k4f.05 ????????;https://www.instagram.com/sandii2905;Netral
54457051413;rafkacintya66;Kamu berbicara bahwa pak ganjar meliat dari segi kemanusiaan, gausah jauh2, itu tentang wadas gimana urusan nya ????;https://www.instagram.com/rafkacintya66;Netral
2212622286;hengkyprayoga_24;@rafkacintya66 wadas? Cek dong sana jangan beropini wadas belum selesai. Kepala daerah yang berani turun langsung ke masyarakat noh lihat video nya;https://www.instagram.com/hengkyprayoga_24;Netral
8341501236;sandewaaa;Affah iyh????;https://www.instagram.com/sandewaaa;Netral
55136055676;amarmaruf_93;Gak ngudeng gua sama visi misinya.. Jateng aja tertinggal, apalagi indonesia..;https://www.instagram.com/amarmaruf_93;Negatif 
1450527917;fajar_andriyanto;@guardiian_angel benar sekali, makanya kita tumbangkan mereka. Kalo tidak sekarang kapan lagi.;https://www.instagram.com/fajar_andriyanto;Netral
1120238611;atanarivyno;gaknpercaya blas, buktine menteri²mu gak sesuai bidangnya, isine njaluk jatah kursi masio goblok ngengkel njaluk;https://www.instagram.com/atanarivyno;Negatif 
1120238611;atanarivyno;visi fisi paling ya menempatkan menteri goblok² lan iso di setir, ngunu sik mbentuk wakil menteri maneh, pdhl menteri kuwi mewakili presiden lan wakil presiden, lucu, malih enek wakil menteri, paling nggo nutupi gobloke menteri akhirw ngongkon wakil menteri sing tandang, lha tibak e kabeh ya mek ongkang²;https://www.instagram.com/atanarivyno;Negatif 
62343377520;isnanuslita;Bismillah ANIES MUHAIMIN ????????;Anies-Muhaimin;Positif
3229693943;bundanarti45;@zainul_pajak GAMAU MILIH GANJAR MAFPUD ??????;Ganjar-Mahfud;Negatif 
4171914632;ataprint_adv;Memperbanyak tempat penitipan anak, mksdnya anak2 dititipkan orang tuanya kerja semua gitu, penitipan nya berbayar apa gratis, yg ngurusi penitipan mentalnya harus sehat dulu, pendidikan nya yg dititipi hrus bagus;https://www.instagram.com/ataprint_adv;Netral
3229693943;bundanarti45;@rzkyarsyuliant iya;https://www.instagram.com/bundanarti45;Netral
59978186324;marsus834;Coba Mahfud presiden mungkin milih dia tapi hanya wakil jadi mikir masa pernah jadi MK,Mentri,profesor log mau y dibawah ganjar.?;Ganjar-Mahfud;Negatif 
7100160995;aritono87;AMIN 2024?? ---->>>>>;Anies-Muhaimin;Positif
7934202959;ully_asf_br;Anies presiden RI 2024 bismillah;Anies-Muhaimin;Positif
14423428097;sitikhotimah577;Bismillahirrahmanirrahim, sekali Amin tetap amin;Anies-Muhaimin;positif
3621582259;sept_iew;Aku kok bingung arep milih sopo ? ??;https://www.instagram.com/sept_iew;Netral
5619209102;klebun_partellon;"Omong kosong itu semua?? udh capek dgn negeri ini cuman janji"" palsu???? semoga bapak  Anies menang ??";Anies-Muhaimin;Netral
36275080071;tegar.aji.pangestu;di slide kedua Dan nya apa kak 1.2;https://www.instagram.com/tegar.aji.pangestu;Netral
6228609125;mochrafli_fii;Selain angin air dan api yg ga bisa di pegang  coba tebak apa lgi ??;https://www.instagram.com/mochrafli_fii;Netral
5682599178;junajuna13;No;https://www.instagram.com/junajuna13;Netral
5946620162;m_luthfi212;Ganjar si uban boneka baru untuk mega, wong petugas partai??;Ganjar-Mahfud;Negatif 
2998860955;dimstadaaaa;@harrypramanaputraa waras karna tau uang mas;https://www.instagram.com/dimstadaaaa;Negatif 
56506315556;yna__________5;1 keluarga miskin satu sarjana. Yg jd masalah, keluarga menengah siapa yg bantu? Setan? Krn masalah utama itu di tengah, maju. Sulit, malah pesen kuota di belakang;https://www.instagram.com/yna__________5;Negatif 
4332972950;rhomdon_kalung_dogtag;Intinya gw gak pengen ada korupsi di Indonesia,,;https://www.instagram.com/rhomdon_kalung_dogtag;positif
7730501030;suryamaher88;mau prabowo mau ganjar, kalo berdoa biar menang juga ngucapin AMIN.;Anies-Muhaimin;positif
4495728142;adzim81;Visi n misi sulit terwujud apabila pemberantasan korupsi tidak maksimal dan UU perampasan aset para koruptor tidak disahkan;https://www.instagram.com/adzim81;positif
2100069095;indra_bintara;Tidak Terima kasih??;https://www.instagram.com/indra_bintara;Netral
4376051189;nick_yoga28;"Jangan banyak"" pak . Nanti lupa..";https://www.instagram.com/nick_yoga28;Netral
49507160148;agussofficial_;Kalau bisa yang pengangguran dapat uang bulanan pak. biar kaya di negara luar dan cari kerja di jaman sekarang gampang-gampang susah, Kalau ada pekerjaan juga harus ngeluarin uang dengan jumlah uang yang lumayan besar untuk membayar jalur kilat ADM;https://www.instagram.com/agussofficial_;Negatif 
46024439180;budiyujin;Ingat kawan semua janji ganjar mahfud adalah pelangi indah memang di pandang namun semua itu hanyalah fata morgana ciptaan mak banteng yang jelas warna warni memang indah namun isinya nagin doang itulah hebatnya mak banteng... ??????;https://www.instagram.com/budiyujin;Netral
2054109416;lannndr;biasa emg sblm nyoblos mah bgni janjinya kebanyakan;https://www.instagram.com/lannndr;Netral
4022321008;dandindun10;?membasmi korupsi. Hahahahahhaha. gk percaya, koruptor terbanyak dari partai banteng.;https://www.instagram.com/dandindun10;Negatif 
5860830691;blacksmith_dn;Skip ga berubah , udah 10tahun d giniin;https://www.instagram.com/blacksmith_dn;Negatif 
2351578930;rifqi_haeqalm;Ga yakin pak, di roasting kok request ga boleh bahas wadas .. Ditambah lagi angka kemiskinan di wilayah Jateng belum turun pdhl udh 5 th menjabat;Ganjar-Mahfud;Negatif 
2083278493;gie_wahid;??;https://www.instagram.com/gie_wahid;Netral
13063431314;sumantri.mamay;Gak ada yang penting sama sekali;https://www.instagram.com/sumantri.mamay;Negatif 
847374656;el.bastel;Misi utk Kebebasan Beribadah sesuai ajaran agama maaing-masing, toleransi antar umay beragama dan keadilan bagi setiap pemeluk agama ada gak nih??;https://www.instagram.com/el.bastel;Netral
303928004;fahmi_dramlee;Internet cepat dan mahal.. itu gak dapet di pungkiri;https://www.instagram.com/fahmi_dramlee;Netral
2128774075;zainalevans;Ada bicara keadilan atau kemanusiaan?;https://www.instagram.com/zainalevans;Netral
1699964941;albertusdamianus;"Maaf yg ga halal
Nasibnya bagaimana?
Tidak ada program
Kesetaraan untuk semua pemeluk agama dan kepercayaan?!!!";https://www.instagram.com/albertusdamianus;positif
1588852341;rinnyuntu;hallo pak @ganjar_pranowo , Indonesia sebagai Tujuan wisata dunia, gmna kalo harga tiket pesawat domestik di buat lebih terjangkau pak, soalnya hrga tiket manado-singapore cuman 900rb, kalo beruntung bisa dpet 750rbu, tapi kalo Manado-jakarta 2,5juta pak ??,gimana kita gak keluar negri aja klo gtu...??;Ganjar-Mahfud;Negatif 
45312496279;wan_3978;Tetap amin.;Anies-Muhaimin;positif
2370709752;oize_ay_rosslove;Hasil setiap komenan media IG, Twitter,FB kebyakan Udh GX MW dg Redbull ??;https://www.instagram.com/oize_ay_rosslove;Netral
36873558866;abdifathon_;Sama saja melanjutkan apa yg dilihat ??;https://www.instagram.com/abdifathon_;Netral
5515042034;wog_aceh_fahrul;Tidak ada bukti yg bisa di jadikan ini sebuah pilihan,  cuma sekedar wacana saja aplikasinya tar tar aja nanti periode berikutnya pasti begitu sudah bisa kita tebak seperti sinetro di tv??;https://www.instagram.com/wog_aceh_fahrul;Netral
6735337642;rafli_ammar123;@guardiian_angel kata siapa gk kontroversi apa kabar dengan nasdem yang notabene seperti adik kakak sama PDIP;https://www.instagram.com/rafli_ammar123;Netral
4152046295;santosokardjono;#ANTI BANTENG;Ganjar-Mahfud;Negatif 
444751940;arifswp;Sebenernya mau visi misi kyk gmn bisa diliat cara kerja jabatan sebelumnya;https://www.instagram.com/arifswp;positif
1571299815;_____zzuuu;Sejauh ini belum ada yang mengangkat isu budaya ya;https://www.instagram.com/_____zzuuu;Netral
1472058755;indrayatmiika;Mendukung orang baik;https://www.instagram.com/indrayatmiika;Netral
4011102733;jusfardifauzyusman;Setuju bro.... Indonesia maju sangat skr, maju hutang??;https://www.instagram.com/jusfardifauzyusman;Negatif 
7201081129;fanjinurjaman123;Visi misi mesejahterakan partai ??;https://www.instagram.com/fanjinurjaman123;Negatif 
12498519050;senipanart;@waksonson aamiin ..;Anies-Muhaimin;Positif
12498519050;senipanart;Dari awal ,,, gue idolakan P.Mahfud MD , begitu dia masuk ranah politik berpasangan Si Uban ...gue gak tau kenapa ,,langsung berpindah ke antara Annis dan Prabowo .suka suka gue kan;Ganjar-Mahfud;Negatif 
1467824394;soniejoe;Ini visi dan misi yang patut didukung penuh;https://www.instagram.com/soniejoe;Positif
51626484906;nofiharmiyanto;Ini pasangan paling jelek nggak menarik sama sekali;https://www.instagram.com/nofiharmiyanto;Negatif 
3553992711;david_3yantocs;Buruh sejahtera..di tunggu ya pakkk????;https://www.instagram.com/david_3yantocs;Netral
56543223492;k4f.05;@sandii2905 AMIN INSYAALLAH YG MENANG;Anies-Muhaimin;Positif
30326806426;apassionofcoffee;Dulu milih Prabowo. Kapok. Levelnya ternyata cuma sepadan anak jokowi, anak kemarin sore.;Prabowo-Gibran ;Negatif 
3621582259;sept_iew;@noel_saksia la sopo Prabowo ??;Prabowo-Gibran ;Negatif 
62717460785;noel_saksia;@sept_iew ABG kak (Asal bukan gibran);Prabowo-Gibran ;Negatif 
2177372193;siigitpras;@noel_saksia baceo wae sia;https://www.instagram.com/siigitpras;Netral
585996244;richiechalilghibran;@bismillah_ronny wkwkkwkk itu hoax atau munafik kata kata junjungan ente, yg melawan sunatullah kalau mengalirkan air ke laut, karna junjungan ente memompa ke laut juga????;https://www.instagram.com/richiechalilghibran;Negatif 
39144707;bismillah_ronny;@richiechalilghibran kasih info sunah yg mana yg anda maksud. jgn suruh saya cari sendiri, nanti beda persepsinya;https://www.instagram.com/bismillah_ronny;Netral
8131969567;nda_nandaaaaa;Siapppppp....semakin yakin bapak Anis Baswedan bakal jadi presiden 2024??????????;Anies-Muhaimin;positif
5794948673;yenrant_;@helmiabrahm momen2 seperti ini banyak buzzer yg lagi bersuara. Takut salah pilih pemimpin!:(;https://www.instagram.com/yenrant_;Negatif 
2222463648;hasbiarifahli;Ini baru visi dan misi .....;https://www.instagram.com/hasbiarifahli;Netral
2222463648;hasbiarifahli;Prabowo - Gibran majuu;Prabowo-Gibran ;positif
40803427320;beruanghitam87;Si manyun;https://www.instagram.com/beruanghitam87;Netral
585996244;richiechalilghibran;@bismillah_ronny ente paham gak sunnatullah dan sunnah rasul... kalo ente sudah liat video junjungan ente, maka gak ada pertanyaan yg ente lemparkan.;https://www.instagram.com/richiechalilghibran;Netral
39144707;bismillah_ronny;@richiechalilghibran la iya yg mana tinggal disebutkan sunahnya dicopi paste. saya yakin anda gagal paham, klo ga mau nyebutin ya ga usah bawa sunah, dalil agama bukan utk perkara dunia. paham;https://www.instagram.com/bismillah_ronny;Negatif 
39144707;bismillah_ronny;@mr.cococrunch apakah anda setuju dengan korupsi rezim ini nomer 1 terbanyak, anda setuju banyak pengangguran, barang2 naik, kebutuhan pokok menggila, utang menggunung. SETUJU. klo setuju kenapa DILANJUTKAN, itu visi misi paslon ini. mereka juga andil dalam pemerintahan. itu bodonya pendukung paslon lanjutkan, sudah tau kehidupan di Indonesia TIDAK BAIK2 SAJA, terus mau dilanjutkan. harusnya DiRUBAH DENGAN ORANG BARU YANG PUNYA PRESTASI, PUNYA INTEGRITAS DAN KREDIBILITAS.;https://www.instagram.com/bismillah_ronny;Negatif 
39144707;bismillah_ronny;@hasnanrifki betul akan timbul korupsi2 baru, dan bbm gratis bukan visi misi paslon Amin. itu yg bilang simpatisan partai asal ngucap saja. ??;Anies-Muhaimin;Negatif 
39144707;bismillah_ronny;@mr.cococrunch baca visi misi paslon Amin, klo ditemukan bbm gratis. saya kasih uang anda.;Anies-Muhaimin;Negatif 
585996244;richiechalilghibran;@bismillah_ronny wkwkkwkkk yg nyebut sunnatullah itukan junjungan ente, dan tg melanggar juga junjungan ente.ko ana sih yg di bilang bawa bawa,;https://www.instagram.com/richiechalilghibran;Negatif 
39144707;bismillah_ronny;@richiechalilghibran capek ngomong sama anda, harus dengan kalimat apa se bang??;https://www.instagram.com/bismillah_ronny;Negatif 
585996244;richiechalilghibran;@bismillah_ronny wkwkkwkwk ente yg gak nyambung, ana membahas yg dikatakan junjungan ente ko, malah ente ke lain lain wkwkwkk;https://www.instagram.com/richiechalilghibran;Negatif 
39144707;bismillah_ronny;@richiechalilghibran capek ngomong sama anda, ia sunah yg mana yg dilanggar jelaskan. dr kemarin sampai lebaran monyet juga ga ketemu oom. klo pak anies bilang dan itu tidak sesuai sunah atau dilanggar iya sunah yg mana ini. tau ada ribuan sunah. jelaskan masih ga nyambung, bialang org yg ga nyambung oom lu.;https://www.instagram.com/bismillah_ronny;Negatif 
585996244;richiechalilghibran;@bismillah_ronny ya ente yg tanya sama junjungan ente, kan junjungan ente mengatakan kalau air di alirkan ke laut melawan sunatullah, nah dia sendiri memompa air ke laut.... yg ana bahas, munafiknya itu loh;https://www.instagram.com/richiechalilghibran;Negatif 
39144707;bismillah_ronny;@richiechalilghibran trs ini sunahnya yg mana, klo air dialirkan ke laut kek ke darat kek ke rumah anda ya terserah apa hub nya sama sunah, bawa2 munafik, yg munafik apanya. klo hanya perkataan manusia benar apa salah itu biasa, selama tidak membawa mudhorotan. andai nih misalnya pak anies salah sebut hal itu terus anda sakit hati gt. ya mungkin beliau mau bilang seandainya ya ini maksud anda air dialirkan ke laut itu melanggar, tp dilakukan juga. ya terus masalahnya dimana, ya ga pa2 kan bukan hal mudhorot, sunah bila ditinggalkan jg ga dosa bukan wajib, ketiga utk kepentingan org banyak spy tidak banjir kan lebih bermanfaat bagi org laij mengurangi banjir. terbukti kan banjir berkurang dijakarta.  masih bingung;https://www.instagram.com/bismillah_ronny;Negatif 
